Property ID,Property Name,Property Type,Sale/Rent Status,Sale Date,Rent Start Date,Sale Price,Monthly Rent Price,Agent ID,Agent Name,Buyer/Renter ID,Buyer/Renter Name,Buyer/Renter Contact Info,Sale/Rent Conditions,Commission,Closing Date,Lease End Date,Sale Method,Property Manager ID,Property Manager Name,Property Status,Mortgage Info,Open House Dates,Location
a1ac4c22-d692-41c4-bca3-e435d827075a,619 Heather Brooks Suite 591,Commercial,Pending,,,,,720b7ac6-06d8-40f6-8c64-9a62dcb1739d,Cameron Terrell,4ca02928-6a74-4ed5-9fe0-979e3a964be1,Kimberly Rojas,258.236.8087,Agent Assisted,0,,,Auction,2bef7075-e350-4dd0-b0c0-8ceceb571700,Jennifer Jackson,Pending,,,San Antonio
464f2f3d-7c83-4847-9d5b-fbeaaaf2889c,8714 Harmon Park,Apartment,Pending,,,,,6da0086c-aef3-403c-8bd1-06e70f6e0ed7,Jay Lee,60be0ac8-1a6a-4a52-9c02-213119260818,Karen Foster,(492)292-1768x2317,Direct Sale,0,,,Auction,4b615faf-a8f9-4f97-9bff-49614ce482fd,Eric Thompson,Pending,,,San Diego
ca94464b-dee2-45cb-88e8-ad765b597b2f,55317 Leah Skyway Apt. 377,Condo,Pending,,,,,1a7f0b0c-56b4-44b6-8789-2b971ae90a52,Kelly Vasquez,e756bc43-a97b-4485-be74-a5824902432a,Tracy Shannon,4362993357,Direct Sale,0,,,Auction,e4ae9567-0c94-4959-bba2-177ee9f8d7dc,Tracey Wallace,Pending,,,Los Angeles
43a31fdc-cd1f-41b8-85e2-c8b4af2d0a12,47609 Day Points Suite 540,House,Sold,24-07-2024,,818396.71,0,b7654985-edc7-4e1b-905f-2730998b39a8,Christopher Espinoza,15fc1104-ce76-412a-8602-ab4612f70120,Chad Macias,+1-360-594-9313x03481,Agent Assisted,28561.48,15-02-2024,,Auction,0eebb942-df9d-42ef-91f4-caeb7600674c,Ms. Dana Williamson,Sold,Career run skill reflect agreement these board beautiful.,16-12-2023,Dallas
3008c268-9f8a-480b-bd38-3fdd9a691f87,897 Thompson Forks Suite 666,House,Cancelled,,,,,40aa19f7-8de8-440d-9736-48abbc431958,Colleen Miller,67b9296b-34cf-4188-9910-f587aceaa26a,Catherine Boyer,001-677-541-0047x20696,Agent Assisted,0,,,Auction,1c60baee-1cbc-49cb-a2b3-5ae226cd1057,Sheri Hall,Cancelled,,,New York
87a05f8b-a54d-4918-902c-b72f1796bbde,815 Bryan Views Suite 245,Condo,Sold,14-06-2024,,926276.45,0,bbd568b2-adca-40ad-9711-b35e9755f9fb,Sonia Herring,fa572578-4b2a-4b2e-b7b6-14355e54f082,Cathy Sanchez,982-713-5987,Auction,38295.66,08-08-2024,,Agent Assisted,577796ea-1b9b-474e-a990-bdbb13f213c9,Erin Hall,Sold,Region good suggest bill clear.,27-07-2024,Dallas
e1bf66f9-a512-4cfd-a87e-e1faded46829,249 Martinez Fall,Commercial,Pending,,,,,41e3ff3e-5e07-4dae-ade2-f79900fcb837,Doris Bauer,4458791f-88a3-477d-b29d-f6d47545a124,Jennifer Oconnor,001-444-964-3505,Direct Sale,0,,,Agent Assisted,ff783e09-8805-40dc-a921-0b5e8c949693,Jennifer Merritt,Pending,,,Philadelphia
587a39b4-b28d-4d9f-a744-2244eea7a80c,082 Kimberly Valley Apt. 603,Apartment,Cancelled,,,,,34a09e40-7191-4ab1-a42e-5bb8cf5017b9,Jennifer King,8029a9ec-e089-4496-a372-b8b6e36590c9,Austin Gray,743-564-3667,Auction,0,,,Agent Assisted,d1f1d23c-d79c-4fe3-8516-1d6b3beb584a,Christopher Thomas,Cancelled,,,Chicago
a6ae88ce-8790-46a6-845d-9661d8307c0e,0589 Morse Expressway Apt. 366,Commercial,Cancelled,,,,,9866707d-d64f-4458-9992-b560d3c47fb4,Mark Reyes,4c53945c-e5c6-4591-9b82-d63bd879f6a9,Lonnie Moody,001-550-538-1564x3725,Auction,0,,,Auction,c2747968-c1a7-4a88-b4c4-12bc7904adec,Jeffery Le,Cancelled,,,Chicago
9beaaace-bdc3-45cf-b5cf-e71ed478ffe4,8540 Baker Port Suite 701,Apartment,Cancelled,,,,,9ee46113-4ecc-4c84-b194-ae851d0ffaa5,Lisa Mcconnell,ed34ecd6-12c9-4ad3-89f5-ed4b820f9583,Alexa James,239-545-6640x6700,Auction,0,,,Direct Sale,a811ab15-b789-4237-ac72-e018681dcb9c,Janet Williams,Cancelled,,,Philadelphia
11899215-553b-4cac-8f49-09fe80e5ad67,661 Derek Street Suite 611,Apartment,Pending,,,,,87e29044-68e1-4e16-b7c7-ca1edeaea656,Jonathan Boone,2da1316d-17dd-4528-8010-80f9ce396700,Jill Welch,001-778-231-1948x28385,Agent Assisted,0,,,Direct Sale,d0bfb86f-2ec7-4184-9c4b-ef643708cdc6,Shelby Dunn,Pending,,,Dallas
4f39f26b-ab83-4448-9aed-7d89b46b8410,90947 Kristy Plains,Condo,Cancelled,,,,,e1ca526e-308a-4dc4-aa26-8814f8a7eaf6,Sandra Martinez,0b18d9d2-eff7-4503-ab71-6ed0386c61fd,Heather Fuentes,001-716-739-2681x083,Agent Assisted,0,,,Direct Sale,97e2974f-ff5c-4668-8b43-1c442e19bd5f,Ashley Brown,Cancelled,,,Dallas
9455e65d-0feb-4ca5-83b8-04b8725138cf,9013 Simmons Shoal,Commercial,Sold,27-12-2023,,794041.42,0,4a3d1073-f6d1-4824-b3df-c9f9864f8d63,Kayla Cruz,8c966515-4ee5-4fcb-9544-fef680648d0f,Ashley Young,(363)518-4594x830,Direct Sale,43918.19,05-09-2024,,Auction,05de9d2f-163d-4fb7-b83b-380593e89ca1,Thomas Cowan,Sold,Model score moment design ago already force every.,23-10-2023,Dallas
ab2bfcf9-d2e8-4cef-b797-71d4cb9bafcb,970 Morrow Mission,House,Cancelled,,,,,9fd732a9-cb93-4187-a760-3870ef1b07c3,Julie Cordova,1cfe946f-6aa7-4016-bb85-8f0d65a4b3ad,Amanda Carney,567.476.6089x63769,Direct Sale,0,,,Agent Assisted,e22719d0-e94a-49ca-a6ac-f35f0d80fd30,Nicholas Smith,Cancelled,,,Dallas
d7af1e97-b547-4830-b3a9-b34537b6e449,9666 Rodney Spur Suite 612,Condo,Sold,12-12-2022,,600506.94,0,d511661c-bc25-4b9a-8f07-5a1313c8df66,Stephanie Cobb,4e47a978-8887-4743-aca7-9627b518f352,Rebecca Lambert,(482)307-7571x8344,Agent Assisted,28260.61,16-12-2023,,Auction,6516b8e7-b36b-415d-b2ca-798950b3c94d,Heather Zimmerman,Sold,Thought in air in stay this central unit life.,17-05-2024,San Diego
5d1199b4-1bc1-4f97-89ea-3d0b8a135ccf,4453 Michael Mountain Suite 577,House,Pending,,,,,3cc53368-b1ac-4945-bd86-97e36297b8a3,Derek Buchanan,f2c22198-1035-4756-90ab-9c3837ddd117,Leslie Bradshaw,803.414.7539x56833,Auction,0,,,Agent Assisted,847dabb5-75b3-467b-9f89-b8a0323a1f3c,Zachary Mcintyre,Pending,,,Dallas
485f8b24-89d8-41bc-be9b-1dea5ddd2345,13507 Curtis Inlet,Condo,Sold,04-04-2024,,727373.06,0,93380216-4b63-49ea-8010-03cfaf74df04,Martin Thornton,47e424e8-bf70-4b6c-a2e3-5c8da92d56b0,Joshua Weaver,+1-706-725-6083x10225,Agent Assisted,38756.1,06-05-2024,,Direct Sale,d1a04f9b-6428-4cbf-a398-a11ee2e33527,Sara Richards,Sold,Under contain election their could film artist.,16-12-2023,Dallas
37067295-1b23-4e37-a031-4ac40d935b00,0086 Khan Tunnel,House,Pending,,,,,f61c08f9-8db0-45d0-b74b-b5e21f1a621a,Harold Johnson,d17b9252-f4e6-403c-9821-b36baf974872,Jeffrey Banks,841-327-9609x1871,Direct Sale,0,,,Auction,906b6c7a-0cea-4040-994f-687321241035,Christopher Smith,Pending,,,Chicago
d5e7e068-b4da-4f23-97c4-806f5a53d96b,455 Matthew Walk,Commercial,Cancelled,,,,,c6a3e751-380a-4968-8601-f292d57e083a,Steven Sandoval,31ffc0df-c447-4f09-8aab-f13dd2702595,Elizabeth Bautista,332.224.1371x005,Auction,0,,,Auction,b46d2db2-2297-46ae-aea9-33b024ae0f2f,Casey Morgan,Cancelled,,,San Antonio
ce2d5c0a-17ce-4df7-9873-8e340a3b0267,895 Neal Glen,Apartment,Rented,,15-06-2023,0,2247.07,7c840ee7-fce5-455d-bfa0-ba5c51e8e8bb,Aaron Norris,5ca2b810-cbdc-4b71-bef5-de60402db0be,Michael Hampton,+1-384-874-3394x19515,Auction,1012.97,,23-08-2025,Auction,44a4b678-3eb5-4c1f-bedd-9c48764e0889,John Avila,Rented,,,San Antonio
a5230130-b7d7-46e9-8d7c-ba380fd02324,2588 Lee Shores,Condo,Rented,,30-11-2022,0,1640.2,fe2928ff-3fe5-4060-b016-f6812bc3fa14,Sharon Diaz,edeac7d2-c9fa-4cc8-99b5-f190e97e3711,Christine Choi,(291)272-0018x1116,Auction,602.48,,13-04-2026,Agent Assisted,d243fa0d-ced0-4ff3-b890-d7f3a49018d4,Cole Wilson,Rented,,,Houston
5a772b52-20b7-40ee-926d-c51673aa6402,507 Mark Mills,Apartment,Sold,27-12-2023,,243774.86,0,adf8be17-896d-4938-a394-7248e9a01f47,Megan Morrow,5e8f9471-b510-43e7-80b8-4d979306fba1,William Giles,(406)418-6297,Auction,10757.27,09-04-2024,,Agent Assisted,87f0d888-e196-4e3c-b21e-cd57233cced3,Micheal Brennan,Sold,Note safe might above study civil none throw international fast wrong.,15-12-2023,Philadelphia
a72b87de-7b66-48fa-b45f-31e425a6b1aa,7264 Angela Well,Commercial,Pending,,,,,cf976ff8-05e2-4af7-83fe-b70b5e83fa77,Adam Woods,433aa284-6efe-42d6-8f18-b972edcca218,Jennifer Day,+1-991-842-4772x438,Direct Sale,0,,,Auction,12581526-0299-4150-8933-7acb27967650,Shannon Webb,Pending,,,Dallas
d93da666-c480-43e5-9512-8c29b58906f4,83892 Rogers Village Suite 923,Condo,Rented,,28-09-2023,0,2756.84,866f49dc-00db-43dc-8a4a-d24639197864,Jillian Dickson,0f100188-9e3b-4356-914f-b23d05df2c07,Justin Cole,449-413-9490,Agent Assisted,1799.69,,28-05-2026,Agent Assisted,5d1ae40f-6147-4302-8d1c-40511b9098b4,Heather Davis,Rented,,,New York
f6c041ba-8808-415d-9f19-892cf98ac6f7,91771 Michael Village,Condo,Sold,29-07-2023,,244582.69,0,30aa7b1e-9167-4eb2-a28f-2504807a04ff,Alison Mckee,5d4d6129-4b2a-4daf-91b4-edfcb38cf5a2,Melinda Walker,+1-445-883-6651x82547,Direct Sale,9006.91,01-04-2024,,Direct Sale,3e3ca81c-c8be-4d24-abf6-0a965d3c7cae,Amy Bates,Sold,Threat drive family option trial between magazine.,14-06-2024,San Antonio
40e42481-8404-4bb8-a597-1461da4cdf98,991 Thomas Fords Suite 591,House,Sold,28-06-2024,,112814.58,0,b2627ced-1b12-4936-a22b-add80457c3b3,Christopher Scott,44118146-8cdd-49d1-ad51-175be8016ae7,Zachary Garcia,(852)952-9941,Auction,5632.97,13-12-2023,,Direct Sale,708d91f3-e7d6-40d1-a978-418cb81d596b,Raymond Harris,Sold,Head fear able choose option police.,28-12-2023,Phoenix
59d5c5ab-cab7-4ae1-ba85-65a8f3c116e9,65029 Justin Course Suite 367,House,Pending,,,,,14eaa2fe-6cd9-47c2-bbe1-b150bf97822a,Catherine Burns,a6ee825f-d1a3-448e-8137-fb4363ee61dc,James Hill,968.305.5615x1328,Auction,0,,,Agent Assisted,ad83496a-4985-406b-9845-55e12c347dfc,Gabriel Brennan,Pending,,,Philadelphia
efbf4856-7209-4915-a5f8-b0d14a17f56a,347 Garrett Well,Commercial,Rented,,30-10-2022,0,2747.18,2ab7c977-b771-4eb3-859a-0959c5ff9c70,Betty Murray,f471db3d-3b6d-465a-bb7d-225d8cc44c92,Carrie Daniels,001-494-890-0212x7386,Auction,1101.88,,31-07-2026,Agent Assisted,03b89c0b-4754-47d6-95da-27dcea1c0b3c,Tara Walters,Rented,,,Chicago
9281e9b4-0e94-4ae4-b23f-06e12c61a5cf,60434 Leach Vista,Apartment,Cancelled,,,,,610c3f20-fbec-42fe-900d-e80d29b345b6,Juan Glover,a0bca5c8-4fc1-4034-b69f-d365f8770b9a,Jennifer Murphy,001-346-847-6220x646,Direct Sale,0,,,Agent Assisted,9af9de81-9afe-4895-a966-d4b3f75616ea,Eric Johnson,Cancelled,,,Phoenix
b52a49b9-2854-4a52-b3c6-dfcfd08900bc,08811 Petty Spring Suite 150,House,Rented,,25-12-2022,0,1426.81,46979683-450f-4c82-8ae2-6137ab618840,Dana White,35a969c2-95b0-4add-be2e-25b26d644346,Anthony Cox,001-498-693-4314x0590,Agent Assisted,932.4,,27-11-2025,Agent Assisted,d85ef9e9-0265-4f93-8941-9dc7393a436b,Krista Green,Rented,,,San Jose
89c051fb-2d6d-4116-998c-3277d6a2ca4a,167 Stacey Pine Apt. 708,House,Rented,,14-05-2023,0,1083.65,49d34589-88f0-4e11-9f86-5dc0f9edbf2b,Nicole Rodriguez,a461fc3b-7fd8-4cc2-a7f2-a92e72a2f1f0,Kimberly Guerrero,(886)645-5071x3593,Auction,651.18,,08-08-2025,Direct Sale,304aa3bb-612d-463a-bf46-c362391a6387,Philip Day,Rented,,,Dallas
b5e80617-7ec8-48bd-9e5c-43c1673b4750,372 Sean Summit,Apartment,Sold,17-01-2024,,420459.33,0,6861303b-3b5c-4bb6-9ded-a59a2a035c2c,James Williams,42584b0f-dcd1-423b-bbf9-cab61d7a7bf0,Steven Martinez,001-661-207-8588x595,Direct Sale,18794.61,12-04-2024,,Auction,4bf020b7-eaaa-4bd7-b25d-05ccc14c6b33,Stephen Harper,Sold,City father accept political there could section.,17-08-2024,New York
3fe0bdd4-f7ba-4263-806b-acbae27de2af,578 Robert Common,House,Pending,,,,,bb7e4332-1da6-47f9-ab69-c9b7a5e21366,Bryan Smith,df50f01b-f3f6-4f71-8c69-9cd9ab15dcd8,Jonathan Jackson Jr.,(621)792-0373x053,Direct Sale,0,,,Auction,a7b34f0f-bca3-4361-a70e-03c1677fc93b,Kelly Parker,Pending,,,Chicago
da8c8761-b699-46ad-9501-fa8ac4e3cad0,368 Smith View,Commercial,Cancelled,,,,,15d0d5f9-4562-44bf-880f-6463099f71f5,Desiree Peters,9bb52ac3-27c9-4d0e-8fec-bb6d6b6f54d6,Lori Ruiz,699-989-4646,Auction,0,,,Agent Assisted,3c3e88e6-7579-4c08-b27b-1c6f131d80aa,Jack Case,Cancelled,,,Philadelphia
f234737f-a0e6-4eac-abe6-1ace4ba1d374,169 David Flats Suite 746,Apartment,Rented,,17-11-2022,0,2440.66,f68a3051-d7ed-4def-8723-703d68d69238,Jody Stone,04041e6b-193c-4154-a5a8-37faa7bcf553,Charles Lewis,+1-429-309-4988x16372,Direct Sale,1011.49,,05-12-2024,Auction,fe339728-645b-4fbb-8de3-81fe27930088,Kristin Miller,Rented,,,Phoenix
2b948e30-689e-43a9-94c2-cfb37b93aa56,9902 Hodges Squares,Commercial,Rented,,15-09-2023,0,856.8,6e9fc85d-5391-43f9-bdef-e7da0979a0dc,Patrick Anderson,876be809-25d1-4c4f-bda7-333af07f37e0,Norman Banks,(883)300-2315,Auction,398.29,,13-08-2025,Direct Sale,9195e76b-6fa3-42e4-81c6-83501f7216b6,Heidi Singleton,Rented,,,Dallas
e77cc81f-9747-4899-939c-71a63d0e2dc7,464 Cameron Glens,House,Sold,05-01-2024,,571946.58,0,c3c1f3e9-b464-45ca-8e16-6fff5be314df,Carl Williams,5349b8fd-14f7-405b-960b-9926cbfb2914,Caitlin Evans,798-702-7484x85948,Agent Assisted,23056.87,27-01-2024,,Auction,fca4013c-4e29-434c-b835-51472508bc16,Teresa Wilson,Sold,Physical physical fast full order hair visit result large her.,22-10-2023,San Jose
bc9a42e6-370f-40e9-bb38-96d4e4b65feb,83934 Jennifer Harbor,Condo,Pending,,,,,5474b780-ea11-49f6-9bd6-09e4affd1006,Eric Yang,f5269c17-392a-47e6-9799-8c1f08701202,John Peterson,+1-411-513-3631x0506,Auction,0,,,Direct Sale,561445ff-a5ef-4243-aa30-4141b21a3b3d,Bryce Clark,Pending,,,Los Angeles
82f608c7-b5b5-46ee-902a-86c2199e09d6,76237 Jessica Corners Suite 738,Condo,Sold,04-08-2023,,577861.09,0,58c50c15-494f-47d6-8869-02225b882e95,Alex Dunn,2157ed53-4a78-44a9-adab-17cfed65212f,Loretta Roberts,(671)745-0160,Auction,30143.31,04-02-2024,,Agent Assisted,ff5978e6-49ee-4d8e-a9b7-8db580ef9bb6,Amy Petty DDS,Sold,Year win learn wrong realize.,07-12-2023,Philadelphia
ff7486be-bacf-4537-8c7a-e77aa77076e4,558 Perez Roads,Commercial,Rented,,24-04-2023,0,1526.78,96492d80-4ec4-4755-a16e-d2943e23eb11,Amanda Torres,663a8249-e6dc-47b5-9a51-facbc18cbf0e,Gregory Rogers,346-908-4380x5607,Auction,988.97,,07-04-2026,Agent Assisted,78549ad7-aa43-4ebb-921a-49573a1cbddc,Patricia Melendez,Rented,,,San Diego
7835b46a-87f1-486d-8b56-9f5f5beb42ce,5950 Kenneth Squares,Condo,Sold,21-03-2024,,215826.9,0,acba8403-4fff-4fc9-852c-ed6c81d71fb9,Scott Wood,828acf7b-e7d1-4301-836c-828a440f4007,Meredith Ortiz,-4295,Agent Assisted,9897.97,27-07-2024,,Auction,ba95c5e3-ff0a-427e-9d29-5f3fbc69df0b,Julian Morse,Sold,Address inside right model industry suffer.,05-05-2024,San Jose
97b2a72c-68a0-43f0-92a8-057016cc1d6d,19559 Richard Ranch,Condo,Pending,,,,,727fbdb0-5507-4065-b87a-3f7555e2a6dc,Ronald Craig,f47277a3-d1e3-4859-869d-3db425756406,Samantha Mcmahon,7389976090,Agent Assisted,0,,,Auction,a0876282-abb5-4ce7-b104-58a8236105a9,Andrea Scott,Pending,,,New York
5d906e0a-8e91-41a8-8be3-aade2006b5d6,11788 Christopher Prairie,Commercial,Pending,,,,,50dcbf15-f778-44b8-8283-231975b5230b,Christopher Palmer,6171612c-94d8-46ae-b80e-8a4c11c8cdbe,Amanda Nelson,001-382-582-5932x11829,Auction,0,,,Auction,1ea3eb79-f3dc-402f-a639-af7ef9be4232,Mr. Gary Potter,Pending,,,Dallas
51091a65-3b02-4012-bc3d-b1b4bd136cae,8656 Daniels Mount,Condo,Pending,,,,,d96aa34a-cce1-4dd1-9d2e-5636020390ca,Ricky Gray,7c8500cd-27ee-4991-845e-f85747626570,Daniel Castaneda,(447)789-7567x89274,Auction,0,,,Agent Assisted,b0e66ff7-55bb-4946-94bc-bc125995503e,Joshua Scott,Pending,,,San Jose
4ed14e0d-a17a-42de-b5a7-1c976ad636b1,206 Martin Mountain Suite 366,Commercial,Cancelled,,,,,5130cdc3-5270-4da8-a7eb-d8c152551838,Kimberly Reyes,d26effa9-6a70-4e09-8baf-b07ba80c40c2,Cameron Reed,453.515.5134,Agent Assisted,0,,,Agent Assisted,e611a82b-d2c6-41ac-9149-a21fafc43bc8,Henry Mccann,Cancelled,,,San Antonio
0e2d574e-6dec-4e99-aee7-3fdc1763eced,052 Brown Land,Apartment,Pending,,,,,3416428c-b46c-4cb9-8002-a06f1455c755,Renee Davis,6ff0dc81-64d6-4f27-a020-6b372df31723,Teresa Franklin,505.744.3547x59467,Direct Sale,0,,,Auction,feb90aa5-bcfb-4060-a1bd-f58fd26197b0,Ashley Bean,Pending,,,Philadelphia
e3f905d3-9086-436f-97b2-74ebfbe7536e,79902 Johnson Estates Apt. 288,Apartment,Rented,,03-11-2022,0,1971.55,2fa82396-67fc-4629-857c-e605b606f215,Brenda Arnold,d1dd0cba-2306-4265-b1d0-82cd9c84cbfc,Natalie Greene,721.239.9424,Auction,1302.93,,14-07-2025,Auction,774c3426-0653-497b-89e2-5fb1cd136add,Erik Hunter,Rented,,,Phoenix
56dc12c3-8dd6-43a5-9f87-7a3a16157a59,95676 Brian Course Apt. 818,Condo,Cancelled,,,,,d0a3608f-550a-46b5-b7b5-cd91ffe8c157,Barry Jackson,ea69f464-e44c-4e73-83db-7fd802a850d4,Carolyn Snyder,+1-332-717-4348x217,Direct Sale,0,,,Auction,92866d62-bed8-4003-9ff0-a22575a28f60,Jacob Martin,Cancelled,,,Houston
e23f6cd7-872e-45de-909b-881b8ca26870,70915 Carrillo Village,Commercial,Pending,,,,,939303af-daa3-4ec8-8584-c879de307f48,Kristen Wolfe,65cd78d7-acc0-416d-adfa-cfade9048568,James Evans,(637)919-0705x1552,Agent Assisted,0,,,Direct Sale,64affb99-d7e0-49fe-a14a-714c8a145a7e,Joshua Solis,Pending,,,Chicago
bbcefc22-a104-4a24-9cd9-dd7254afe8f5,59306 Kari Center,Commercial,Rented,,11-01-2023,0,2340.85,9cce5839-6a18-41a9-8ab3-ffecee426ff9,Teresa Fernandez,f83a189f-5658-401b-8f9c-026210c1dd9b,Gregory Hayes,+1-456-607-5555x6299,Auction,1294.09,,02-05-2026,Direct Sale,c0281aac-34c0-4de3-884f-b0e8110c6cc5,Michael Gilmore,Rented,,,Dallas
c44f88a2-a572-4a14-ade0-15fdbd7714fe,86005 Curry Park Apt. 397,Apartment,Cancelled,,,,,8e4983a4-8128-4e1c-a141-c3268315654c,Bryan Malone,d22e29f2-7538-419f-b118-380b7c0b3ad5,Jennifer Tucker,(722)645-9164x367,Auction,0,,,Auction,57e2f21d-0c48-4585-99c7-98f3aaae55a4,Timothy Harmon,Cancelled,,,Los Angeles
d5dddfa8-c686-4f41-93d1-5887acfc7975,263 William Unions,Commercial,Cancelled,,,,,80a35cc1-6d59-40d5-ac27-3d8acad6ebdf,Mary Obrien,c2d76d63-7353-4944-a905-982ac60b617a,Donald Hill,(649)814-6184,Direct Sale,0,,,Agent Assisted,980e2aa6-a6f0-4b75-980f-2600a99503ad,Greg Fisher,Cancelled,,,Phoenix
f4d771d5-27db-43c1-800b-7af058a79b76,45779 Ross Rest,House,Pending,,,,,39f35788-8476-4281-8c1d-739f1ba515d4,Ronald Williams,4716a1d5-2726-4b4d-94aa-eb51115db6ef,Sarah Werner,001-323-335-5888x66091,Direct Sale,0,,,Direct Sale,44633475-04be-42b4-8460-59ded72f85ee,Bobby Calderon,Pending,,,San Antonio
e175fc84-53c1-4ea7-b366-65cfe7c7f52e,0712 Lacey Plains,Condo,Sold,20-05-2024,,935451.69,0,6880353c-f1c0-4f17-8d30-270b432187f5,Veronica Charles,9ae95863-c1f6-4c70-bb26-5cc422685498,Tina Rose,505.626.7493x02293,Direct Sale,40242.69,16-11-2023,,Agent Assisted,d58ed99b-37ef-4a3f-995e-c32b50f5a149,Scott Brooks,Sold,Quite ago direction reason mention crime write soon.,05-10-2024,Philadelphia
13947298-0bfe-4e4d-ad28-d278a9087917,15804 Kristina Path Suite 938,Apartment,Cancelled,,,,,b12a7718-f7c9-42e6-88ca-69a2a51bfe90,Bobby Rogers,3a325398-7e44-4e97-9991-a1d3236252ea,Mrs. Crystal Edwards,334-773-6422x41248,Agent Assisted,0,,,Direct Sale,606f3a57-151b-4e69-9975-5e86cf1e7a30,Susan Buck,Cancelled,,,New York
b9a1d39a-b2e5-4a7f-af32-fb1f9032eb4a,5854 Gordon Trace Apt. 608,Condo,Rented,,13-03-2023,0,1837.85,ff90690c-4d84-4170-b7fc-0e941b567307,Daniel Perez,f47ed65e-db83-41ee-bac4-0a5e99753752,Audrey Duffy,(461)985-3700x560,Direct Sale,859.55,,12-06-2025,Agent Assisted,493191be-f8f7-4167-aea8-4f304d2d139a,Sabrina Alvarado,Rented,,,Phoenix
86dca7bd-2356-4159-8cfe-e5fad570de25,5667 Kelsey Forges Suite 514,House,Pending,,,,,2ad1c625-b959-4295-a58c-ca1f9fb401b4,Richard Robinson,d73606e4-4a36-4437-bc06-41f1a62835ff,Jacob Little,876.241.9499x16646,Direct Sale,0,,,Agent Assisted,b85be614-7e8a-47a9-9eab-bb482330cffc,John Shields,Pending,,,Houston
51ba3bc2-c27a-495a-9364-bcce6bff9345,866 Hernandez Hill,Commercial,Pending,,,,,ecde9189-151a-4a58-802e-b9cbaa37a965,Johnny Williams,2de1fc30-6c42-4e40-ae35-b54fcc6bbb1f,Karen Vazquez,-10177,Agent Assisted,0,,,Agent Assisted,866ba30a-8402-4797-b4ce-ac1481dcac5d,Ryan Shields,Pending,,,San Antonio
003b39eb-e995-45ce-8b5d-73ffeb01622b,0451 Gomez Key Suite 877,Commercial,Rented,,08-05-2023,0,2954.17,c76ebc2e-1ef3-4982-82c7-be2693332b26,Samantha Buchanan,6900d6e1-5693-4c2a-9c37-b8800cd98dc6,Kayla Marquez,+1-420-876-8708x439,Auction,1850.73,,07-11-2024,Direct Sale,9b9dd69c-92e5-4123-9706-b49857639b7a,John Mercado,Rented,,,San Jose
440e5583-8801-4680-a07f-7364aa194f70,311 Brooks Vista,Apartment,Pending,,,,,f6a18715-0a00-4092-bea2-4e31fe0fd856,Barry Moore,e9bb8d79-09da-4055-a05a-b4da36264c6f,David Sexton,225-500-2829,Direct Sale,0,,,Agent Assisted,a95b71f9-49e9-468d-9a48-ceb88a08e49f,Stephen Kim,Pending,,,Phoenix
eced0963-ed5d-43e0-8f31-0cf7cbe02548,610 Paul Burg,House,Pending,,,,,9734d09f-400c-403d-93f8-efd6585f92e9,Thomas Bell,242402b9-9a86-4e4f-b0b5-656a18e6957e,Jennifer Thompson,001-967-827-4874x6093,Direct Sale,0,,,Agent Assisted,559af0f3-caf6-43aa-9b0c-27d12de3dd7f,Michael Lewis,Pending,,,San Antonio
848c8ab2-07ef-4cd5-9673-51986c75da6c,430 Danielle Creek Apt. 295,House,Sold,16-09-2024,,534179.19,0,98626d92-f062-49c2-b754-690e35015a7c,Chase Massey,0036e070-84c1-4987-be1f-1fd7be479d2e,Vincent Osborne,+1-672-404-8175x101,Auction,23048.72,21-01-2024,,Auction,184e74a4-1166-4a87-8272-e10ce6827294,Daniel Hughes,Sold,Might onto cut college direction break same.,25-12-2023,Los Angeles
9cc8fd97-6f91-4bd3-8415-8251c0c2226c,315 Green Highway,Apartment,Sold,09-05-2024,,825899.2,0,c9abee57-6187-434a-b8ff-3371d65835b6,David Henry,adc83dd7-9f1e-415e-a47e-6e3ce736bcb4,Christopher Schmidt,865-632-3640,Auction,40221.13,10-10-2024,,Auction,56f872b2-e921-4441-b457-a47020fdab46,Kristina Wilson,Sold,Owner position main suggest town group wife.,29-08-2024,San Antonio
51c21ba3-e224-4b40-84c2-b33bf6cdbb5a,470 Cox Springs,Apartment,Cancelled,,,,,e29c6936-c9b7-4bea-8aa8-40dd40bc7c4c,Joshua Brown,8e6c6cca-7a71-40c7-b0b9-7e3678e85304,David Porter DVM,6657334993,Auction,0,,,Auction,8af7e012-38ac-435f-a2d1-9d1fc73fc4cf,Erica Marsh,Cancelled,,,Houston
81c0e4ec-033e-4f9b-a6ba-8123d32e7178,70300 Keith Ports,House,Sold,06-10-2024,,393352.04,0,3d6ee176-5ed3-4722-ad55-2cb61d47a11d,Mr. Travis Flores,a2044c6b-67d2-4811-a57f-c18788901137,Anna White,417-974-4162x3962,Auction,16332.17,31-03-2024,,Auction,617cf1b5-f08e-4a5c-bfa0-e05d4d019f34,Anthony Lewis,Sold,City mouth environmental per beyond manager very story well.,05-08-2024,Los Angeles
792d4a28-8c20-401d-8180-a6924213b07b,61477 Yolanda Fork,Commercial,Cancelled,,,,,0fd3bba4-2bd2-4135-b656-e200ee3c3389,Jenny Tate,4f68ef74-37ff-4da6-a252-7c68cf4afa1b,Sara Thompson,(743)902-8961x55113,Auction,0,,,Direct Sale,6464ddb0-3970-4e1d-89df-2191cfeda208,Christy Garcia,Cancelled,,,San Jose
